,,,,,,,,,,55/18,55/19,55/20,55/21,56/18,56/19,56/20,56/21,57/18,57/19,57/20,57/21,58/18,58/19,58/20,58/21,59/18,59/19,59/20,59/21,60/18,60/19,60/20,60/21
55,18,2805,10165, 현대미술사,null,2,3,3,null,2805,2819,2833,2845,2857,2871,2885,2897,2909,2923,2937,2949,2961,2975,2989,3001,3013,3027,3041,3053,3065,3079,3093,3105
55,18,2805,11330, Reading American Popular Culture in the Digital Age,null,1,3,3,null,2805,2819,2833,2845,2857,2871,2885,2897,2909,2923,2937,2949,2961,2975,2989,3001,3013,3027,3041,3053,3065,3079,3093,3105
55,18,2805,11330, Reading American Popular Culture in the Digital Age,null,2,3,3,null,2805,2819,2833,2845,2857,2871,2885,2897,2909,2923,2937,2949,2961,2975,2989,3001,3013,3027,3041,3053,3065,3079,3093,3105
55,18,2805,11265, 음악과건강,null,1,3,3,null,2805,2819,2833,2845,2857,2871,2885,2897,2909,2923,2937,2949,2961,2975,2989,3001,3013,3027,3041,3053,3065,3079,3093,3105
55,18,2805,11265, 음악과건강,null,2,3,3,null,2805,2819,2833,2845,2857,2871,2885,2897,2909,2923,2937,2949,2961,2975,2989,3001,3013,3027,3041,3053,3065,3079,3093,3105
55,18,2805,11116, Introduction to World Music and Culture,null,1,3,3,null,2805,2819,2833,2845,2857,2871,2885,2897,2909,2923,2937,2949,2961,2975,2989,3001,3013,3027,3041,3053,3065,3079,3093,3105
55,18,2805,11116, Introduction to World Music and Culture,null,2,3,3,null,2805,2819,2833,2845,2857,2871,2885,2897,2909,2923,2937,2949,2961,2975,2989,3001,3013,3027,3041,3053,3065,3079,3093,3105
55,18,2806,11190, The Art of Thinking,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11190, The Art of Thinking,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,10545, 근대일본과동아시아,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,10545, 근대일본과동아시아,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11046, 동서양의인간이해,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11046, 동서양의인간이해,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,10034, 동양철학의이해,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,10034, 동양철학의이해,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,10769, 모던/포스트모던문화읽기,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,10769, 모던/포스트모던문화읽기,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11056, 문화로읽는한국사,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11056, 문화로읽는한국사,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11185, 문화와예술을통해본르네상스역사,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11185, 문화와예술을통해본르네상스역사,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,10772, 여성과사회정의,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,10772, 여성과사회정의,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11054, 연어프로젝트:한국여성나의뿌리를찾아서 ,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11054, 연어프로젝트:한국여성나의뿌리를찾아서 ,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,10108, 인간과종교,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,10108, 인간과종교,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11041, 인간과철학적사유,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11041, 인간과철학적사유,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11293, 인물로본중국의역사,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11293, 인물로본중국의역사,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,10581, 인물로본한국사,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,10581, 인물로본한국사,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11078, 젠더와역사,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11078, 젠더와역사,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,10767, 종교와문화,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,10767, 종교와문화,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11057, 주제로살펴보는서양근현대사,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11057, 주제로살펴보는서양근현대사,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,10544, 중국의역사와문화,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,10544, 중국의역사와문화,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11297, 질병치료와백신의역사,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11297, 질병치료와백신의역사,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11189, 철학의은유들,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11189, 철학의은유들,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11045, 패러다임전환과비판이론,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11045, 패러다임전환과비판이론,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,10149, 한국근현대사 ,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,10149, 한국근현대사 ,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11058, 한국사의새로운이해,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11058, 한국사의새로운이해,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11186, Evolutionary Origin of Humans,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11186, Evolutionary Origin of Humans,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11295, 인공지능시대의과학과종교,null,1,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2806,11295, 인공지능시대의과학과종교,null,2,3,3,null,2806,2820,2834,2846,2858,2872,2886,2898,2910,2924,2938,2950,2962,2976,2990,3002,3014,3028,3042,3054,3066,3080,3094,3106
55,18,2807,11360,ICT융합복지와법,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,11360,ICT융합복지와법,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10011, 가족건강과간호,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10011, 가족건강과간호,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10932, 건축으로읽는사회문화사,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10932, 건축으로읽는사회문화사,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10013, 경영과사회,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10013, 경영과사회,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,11068, 글로벌사회변동과쟁점지역연구,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,11068, 글로벌사회변동과쟁점지역연구,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10913, 글로벌시대의다문화사회,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10913, 글로벌시대의다문화사회,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10914, 글로벌시대의아시아여성,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10914, 글로벌시대의아시아여성,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10091, 노동과젠더,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10091, 노동과젠더,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,11332, 도시공간문화로읽는한국사,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,11332, 도시공간문화로읽는한국사,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10886, 동양고전의현대적이해,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10886, 동양고전의현대적이해,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,11292, 모방과인간,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,11292, 모방과인간,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,11193, 법과젠더,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,11193, 법과젠더,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10549, 북한정치의이해,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10549, 북한정치의이해,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10548, 북한주민의문화와생활,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10548, 북한주민의문화와생활,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10929, 브레인스펙트럼,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10929, 브레인스펙트럼,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10573, 생명윤리와법,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10573, 생명윤리와법,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10074, 성문화연구,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10074, 성문화연구,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10081, 시민생활과법,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10081, 시민생활과법,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10094, 여성학,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10094, 여성학,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,11089, 여행과지리:글로벌화의지역탐색,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,11089, 여행과지리:글로벌화의지역탐색,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10908, 영상이미지와젠더,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10908, 영상이미지와젠더,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10904, 우리사회의문제와쟁점찾기,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10904, 우리사회의문제와쟁점찾기,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10109, 인간발달과가족,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10109, 인간발달과가족,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10903, 인간발달과문화의다양성,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10903, 인간발달과문화의다양성,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,11114, 인간은왜춤을추는가,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,11114, 인간은왜춤을추는가,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,11103, 인터넷과법,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,11103, 인터넷과법,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,11104, 죄와벌,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,11104, 죄와벌,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10905, 지구촌의사회복지,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10905, 지구촌의사회복지,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,11105, 직업세계와법,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,11105, 직업세계와법,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,11039, 키워드로읽는중국문화,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,11039, 키워드로읽는중국문화,null,2,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
55,18,2807,10887, 현대중국의사회와문화,null,1,3,3,null,2807,2821,2835,2847,2859,2873,2887,2899,2911,2925,2939,2951,2963,2977,2991,3003,3015,3029,3043,3055,3067,3081,3095,3107
